task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
scalability,behavioral_drift,NoBelief,0,8,120,30,40,0,-0.23800000548362732,-0.23800000548362732,0.75,0.0,1.0,3.0,0.0,0.0,0.58,1.097297191619873,218.71923288685593,1.3761951923370361,174.39386602741666,0.0,0.0,0.0,0.0,0,0.0,3.2034505903720856,-0.032596655189991,0,0,0,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,15,-0.3572499752044678,-0.3572499752044678,0.6428571428571428,0.0,1.0,3.0,1.5,0.0,0.58,1.1113250255584717,215.95842303595506,1.3943581581115723,172.1222044736629,0.0,0.0,0.0,0.0,0,0.0,3.182798743247986,-0.1419646143913269,0,0,0,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,30,-0.36012497544288635,-0.36012497544288635,0.5714285714285714,0.0,1.0,3.0,0.0,0.0,0.58,1.1170339584350586,214.85470355461263,1.399657964706421,171.47046353595405,0.0,0.0,0.0,0.0,0,0.0,3.159034311771393,0.005813526920974255,0,0,1,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,45,-0.2762500047683716,-0.2762500047683716,0.6428571428571429,0.0,1.0,3.0,0.0,0.0,0.58,1.1046719551086426,217.25906853170397,1.3968629837036133,171.81355852359192,0.0,0.0,0.0,0.0,0,0.0,3.1646571159362793,-0.06687407940626144,0,0,1,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,60,-0.24187499284744263,-0.24187499284744263,0.6785714285714286,0.0,1.0,3.0,0.0,0.0,0.58,1.1235640048980713,213.60598858075076,1.4138438701629639,169.75000215005133,0.0,0.0,0.0,0.0,0,0.0,3.1659843921661377,0.04279852658510208,0,0,1,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,75,-0.19337499141693115,-0.19337499141693115,0.6428571428571429,0.0,1.0,3.0,0.0,0.0,0.58,1.0940890312194824,219.3605759236007,1.3980176448822021,171.67165298562634,0.0,0.0,0.0,0.0,0,0.0,3.1540212631225586,0.05625441297888756,0,0,1,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,90,-0.20587500929832458,-0.20587500929832458,0.6428571428571429,0.0,1.0,3.0,0.0,0.0,0.58,1.1003851890563965,218.10544379082842,1.3955371379852295,171.97679192292495,0.0,0.0,0.0,0.0,0,0.0,3.128933548927307,-0.005288364365696907,0,0,1,0,0,0,0
scalability,behavioral_drift,NoBelief,0,8,120,30,40,105,-0.140500009059906,-0.140500009059906,0.6428571428571429,0.0,1.0,3.0,0.0,0.0,0.58,1.0979759693145752,218.58401887413157,1.4107482433319092,170.12248722221855,0.0,0.0,0.0,0.0,0,0.0,3.148508757352829,0.08001027256250381,0,0,1,0,0,0,0
