task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,0,-0.27024999260902405,-0.27024999260902405,0.7857142857142857,0.0,1.0,3.0,0.0,0.0,0.58,0.8333590030670166,287.9911288133043,1.155832052230835,207.6426238022934,0.0,0.0,0.0,0.0,0,0.0,3.7097494304180145,-0.20766183733940125,0,0,0,1680,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,15,-0.27549999952316284,-0.27549999952316284,0.6428571428571429,0.0,1.0,3.0,1.0,0.0,0.58,0.8351750373840332,287.364910656019,1.182164192199707,203.01748402091337,0.0,0.0,0.0,0.0,0,0.0,3.3562811613082886,-0.021145697683095932,0,0,0,26880,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,30,-0.22224999964237213,-0.22224999964237213,0.75,0.0,1.0,3.0,0.0,0.0,0.58,0.8370611667633057,286.71739835694035,1.1636409759521484,206.2491824882844,0.0,0.0,0.0,0.0,0,0.0,3.289770722389221,-0.031226957216858864,0,0,1,52080,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,45,-0.2761250138282776,-0.2761250138282776,0.49999999999999994,1.390527173346022e-09,0.7302211552745749,2.0,0.0,0.0002946019677058809,4.91690597962546e-08,0.8833279609680176,271.69976566460076,1.2080450057983398,198.66809501968459,0.0,0.0,0.0,0.0,0,0.0,3.2527607083320618,-0.11124210059642792,0,0,1,77280,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,60,-0.2592499852180481,-0.2592499852180481,0.49999999999999994,1.27633910403731e-09,0.6563140025470898,2.0,0.5,0.0002007281439293835,4.551118467385147e-08,0.7662348747253418,313.21988585553277,1.099560022354126,218.2691213947257,0.0,0.0,0.0,0.0,0,0.0,3.222200334072113,-0.058450233191251755,0,0,1,100000,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,75,-0.2082499861717224,-0.2082499861717224,0.49999999999999994,1.089860308714719e-09,0.6101064644625217,2.0,0.25,0.0001821544223665069,4.533330735868607e-08,0.7627801895141602,314.63848078286344,1.109964370727539,216.22315664302738,0.0,0.0,0.0,0.0,0,0.0,3.1919651329517365,-0.10441229492425919,0,0,1,100000,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,90,-0.15437500178813934,-0.15437500178813934,0.5833333333333333,3.0089532310828465e-10,0.576293846870291,2.0,0.5,0.00017387504928585953,4.5189075223593136e-08,0.7617640495300293,315.0581865186052,1.1125943660736084,215.71203964205745,0.0,0.0,0.0,0.0,0,0.0,3.150462031364441,-0.012139791622757912,0,0,1,100000,1680,0,0
scalability,behavioral_drift,Final-CIGAMF,0,8,120,30,40,105,-0.2803749740123749,-0.2803749740123749,0.5833333333333333,1.8389351552648766e-10,0.5381324289394551,2.0,0.25,0.000166439415583848,4.4953890251546866e-08,0.7697768211364746,311.778678456012,2.9819464683532715,80.4843422063629,0.027639901265501976,0.025065677240490913,0.0,0.5579817945486454,0,0.0014471524627879262,3.136152923107147,-0.09063474088907242,0,0,1,100000,1680,4,4
