task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,0,-0.30049997568130493,-0.30049997568130493,0.16666666666666666,3.573902615699059e-09,0.7962654897350396,2.0,1.125,0.0006840733679317361,6.239463607786515e-08,4.523932933807373,106.10236867415908,6.5276219844818115,73.53366986340652,0.0356515608727932,0.027583235874772072,0.0,0.0,0,0.0023657509591430426,3.2005882561206818,-0.07460147887468338,0,0,1,7200,7200,103,119
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,15,-0.511062502861023,-0.511062502861023,0.10416666666666666,2.9804245848909504e-10,0.4926432444074367,2.0,0.25,0.00021074026937529982,4.76797333280607e-08,4.646704196929932,103.29902220096882,7.954167366027832,60.345725443253194,0.03265194222331047,0.029634248465299606,0.0,0.0,8,0.0018777780933305621,3.1887421905994415,0.024909863248467445,0,1,1,100000,7200,12,12
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,30,-0.33406251668930054,-0.33406251668930054,0.16666666666666666,8.437751283674222e-11,0.41245774283896086,2.0,0.0,0.00015128937773907473,4.540709417446527e-08,4.715954303741455,101.78215671411121,7.9834144115448,60.12465033831551,0.036804016679525375,0.04019194841384888,0.0,0.0,8,0.0023051921743899584,3.1969634294509888,0.031155046075582504,0,1,1,100000,7200,1,1
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,45,-0.29518747329711914,-0.29518747329711914,0.125,2.9649914404347414e-11,0.3658688925253736,2.0,0.0,0.00012012486296655377,4.459691607167889e-08,4.724740743637085,101.59287589407458,8.058675050735474,59.56314120845372,0.029948508366942406,0.032134074717760086,0.0,0.0,8,0.0016763260355219245,3.1952811181545258,0.06765753775835037,0,1,1,100000,7200,2,2
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,60,-0.2842499911785126,-0.2842499911785126,0.08333333333333333,1.2187274842476464e-11,0.33366985098288626,2.0,0.0,0.00010362656651839152,4.409073456021421e-08,4.696339130401611,102.2072696779358,8.026942491531372,59.798609558547625,0.025622474029660225,0.024775542318820953,0.0,0.0,8,0.0011565733002498746,3.1768840849399567,-0.037727657705545425,0,1,1,100000,7200,5,5
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,75,-0.2760624885559082,-0.2760624885559082,0.0625,7.247272669113666e-12,0.3094448907129094,2.0,0.0,9.09934031473631e-05,4.3838499171224695e-08,5.062057971954346,94.82309421570747,8.5490140914917,56.14682522019867,0.027356913313269615,0.02386638894677162,0.0,0.0,8,0.001567469327710569,3.1310488283634186,-0.09098805487155914,0,1,1,100000,7200,2,2
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,90,-0.2671875059604645,-0.2671875059604645,0.16666666666666666,6.176493942305483e-12,0.2902603091105784,2.0,0.0,8.017884954708884e-05,4.349073310394604e-08,5.094194173812866,94.22491244395049,8.622275114059448,55.66976159428199,0.025353798642754555,0.02210555039346218,0.0,0.0,8,0.0011898870579898357,3.079102098941803,-0.04878559336066246,0,1,1,100000,7200,0,0
scalability,behavioral_drift,NoTwoTimescale,0,16,120,30,40,105,-0.25081250071525574,-0.25081250071525574,0.14583333333333331,8.699069901157522e-12,0.2745321997257984,2.0,0.125,7.376980110476685e-05,4.3491800805546186e-08,5.042066335678101,95.19906483646956,8.512494564056396,56.38770120650381,0.024640098214149475,0.02549430914223194,0.0,0.0,8,0.0010625452268868685,2.9966660141944885,-0.04380321875214577,0,1,1,100000,7200,7,7
