task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
structural,structural_shift,NoMultiMemory,0,24,120,30,40,0,-0.29533329606056213,-0.29533329606056213,0.6904761904761906,0.0,1.0,3.0,0.0,0.0,0.58,3.389596939086914,212.41463599915593,3.7638778686523438,191.2920729964588,0.0,0.0,0.0,0.0,0,0.0,3.205576717853546,-0.12372435629367828,0,0,0,16560,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,15,-0.4412499964237213,-0.4412499964237213,0.5714285714285715,0.0,1.0,3.0,2.25,0.0,0.58,3.4204349517822266,210.49954469236204,3.8368961811065674,187.65167625472492,0.0,0.0,0.0,0.0,0,0.0,3.198136627674103,-0.029478486627340317,0,0,0,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,30,-0.33524999022483826,-0.33524999022483826,0.511904761904762,0.0,1.0,3.0,0.0,0.0,0.58,3.571805238723755,201.57874012673318,4.0160534381866455,179.2804829621737,0.0,0.0,0.0,0.0,0,0.0,3.1817200779914856,-0.13104279339313507,0,0,1,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,45,-0.37429165840148926,-0.37429165840148926,0.027777777777777776,1.431277385009289e-09,0.7302211552745751,2.0,0.3333333333333333,0.0003458140482862762,5.430815806464146e-08,3.4633779525756836,207.88952573441844,3.9333391189575195,183.05057820461374,0.0,0.0,0.0,0.0,0,0.0,3.1359567642211914,0.07325983047485352,0,0,1,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,60,-0.30287501215934753,-0.30287501215934753,0.05555555555555555,1.177709503095362e-09,0.6563140025470898,2.0,0.3333333333333333,0.00027311531417506296,5.2003476825989835e-08,3.4787778854370117,206.96923566580395,3.947051763534546,182.4146332844764,0.0,0.0,0.0,0.0,0,0.0,3.055520921945572,-0.11002028733491898,0,0,1,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,75,-0.2549999952316284,-0.2549999952316284,0.041666666666666664,1.1515431895934315e-09,0.6101064644625217,2.0,0.3333333333333333,0.00023829830190944944,5.0956442237225154e-08,3.531953811645508,203.85317543678693,3.972174882888794,181.2609014526507,0.0,0.0,0.0,0.0,0,0.0,2.9986624717712402,-0.07319922000169754,0,0,1,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,90,-0.23091663420200348,-0.23091663420200348,0.12499999999999999,4.696849672609578e-10,0.576293846870291,2.0,0.3333333333333333,0.00021571794927090863,4.9785347875377555e-08,3.5300958156585693,203.9604695165131,4.005770921707153,179.74068264821173,0.0,0.0,0.0,0.0,0,0.0,2.9425756633281708,-0.06635462492704391,0,0,1,100000,16560,0,0
structural,structural_shift,NoMultiMemory,0,24,120,30,40,105,-0.49283328652381897,-0.49283328652381897,0.13888888888888887,1.8104955697669802e-10,0.5381324289394552,2.0,0.3333333333333333,0.0001933021529317667,4.8714346800803146e-08,3.546907901763916,202.9937116895356,6.480216979980469,111.10739072847682,0.040925465524196625,0.03853652626276016,0.0,0.0,0,0.0027634967118501663,2.9530386328697205,0.05186900496482849,0,0,1,100000,16560,15,15
