task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,last_episodes,mean_episodes,std_episodes,min_episodes,max_episodes,last_mean_reward,mean_mean_reward,std_mean_reward,min_mean_reward,max_mean_reward,last_reward_per_agent,mean_reward_per_agent,std_reward_per_agent,min_reward_per_agent,max_reward_per_agent,last_policy_loss,mean_policy_loss,std_policy_loss,min_policy_loss,max_policy_loss,last_runtime,mean_runtime,std_runtime,min_runtime,max_runtime,last_throughput_agent_steps_per_sec,mean_throughput_agent_steps_per_sec,std_throughput_agent_steps_per_sec,min_throughput_agent_steps_per_sec,max_throughput_agent_steps_per_sec,last_episode_runtime_total,mean_episode_runtime_total,std_episode_runtime_total,min_episode_runtime_total,max_episode_runtime_total,last_throughput_total_agent_steps_per_sec,mean_throughput_total_agent_steps_per_sec,std_throughput_total_agent_steps_per_sec,min_throughput_total_agent_steps_per_sec,max_throughput_total_agent_steps_per_sec,last_stage,mean_stage,std_stage,min_stage,max_stage,last_mean_f1,mean_mean_f1,std_mean_f1,min_mean_f1,max_mean_f1,last_mean_temporal_var,mean_mean_temporal_var,std_mean_temporal_var,min_mean_temporal_var,max_mean_temporal_var,last_mean_uncertainty,mean_mean_uncertainty,std_mean_uncertainty,min_mean_uncertainty,max_mean_uncertainty,last_mean_core_size,mean_mean_core_size,std_mean_core_size,min_mean_core_size,max_mean_core_size,last_mean_core_switches,mean_mean_core_switches,std_mean_core_switches,min_mean_core_switches,max_mean_core_switches,last_proxy_loss,mean_proxy_loss,std_proxy_loss,min_proxy_loss,max_proxy_loss,last_bc_loss,mean_bc_loss,std_bc_loss,min_bc_loss,max_bc_loss,last_triggered,mean_triggered,std_triggered,min_triggered,max_triggered,last_trigger_count,mean_trigger_count,std_trigger_count,min_trigger_count,max_trigger_count,last_proxy_buffer_size,mean_proxy_buffer_size,std_proxy_buffer_size,min_proxy_buffer_size,max_proxy_buffer_size,last_pushed_proxy_samples,mean_pushed_proxy_samples,std_pushed_proxy_samples,min_pushed_proxy_samples,max_pushed_proxy_samples,last_promoted,mean_promoted,std_promoted,min_promoted,max_promoted,last_demoted,mean_demoted,std_demoted,min_demoted,max_demoted,last_mean_mu,mean_mean_mu,std_mean_mu,min_mean_mu,max_mean_mu,last_max_p,mean_max_p,std_max_p,min_max_p,max_max_p,last_proxy_train_residual,mean_proxy_train_residual,std_proxy_train_residual,min_proxy_train_residual,max_proxy_train_residual,last_proxy_holdout_residual,mean_proxy_holdout_residual,std_proxy_holdout_residual,min_proxy_holdout_residual,max_proxy_holdout_residual,last_scheduler_residual_ewma,mean_scheduler_residual_ewma,std_scheduler_residual_ewma,min_scheduler_residual_ewma,max_scheduler_residual_ewma,last_scheduler_cusum_score,mean_scheduler_cusum_score,std_scheduler_cusum_score,min_scheduler_cusum_score,max_scheduler_cusum_score,last_scheduler_accel_remaining,mean_scheduler_accel_remaining,std_scheduler_accel_remaining,min_scheduler_accel_remaining,max_scheduler_accel_remaining
behavioral,behavioral_drift,PureMeanField,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.2997083365917206,-0.3373229131102562,0.04102363793021157,-0.41208329796791077,-0.2997083365917206,-0.2997083365917206,-0.3373229131102562,0.04102363793021157,-0.41208329796791077,-0.2997083365917206,-0.11283242702484131,-0.12242136034183204,0.18005049950649218,-0.5704132318496704,0.0813576728105545,0.24729108810424805,0.2332148551940918,0.010412769301352551,0.21983718872070312,0.2480151653289795,2911.548513614355,3093.3632869063495,136.2559693410815,2903.0482835392613,3275.1510524215237,0.24729108810424805,0.2332148551940918,0.010412769301352551,0.21983718872070312,0.2480151653289795,2911.548513614355,3093.3632869063495,136.2559693410815,2903.0482835392613,3275.1510524215237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
behavioral,behavioral_drift,FullExplicitLocal,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.26604166626930237,-0.32253125309944153,0.049095508757719605,-0.40299999713897705,-0.25208333134651184,-0.26604166626930237,-0.32253125309944153,0.049095508757719605,-0.40299999713897705,-0.25208333134651184,-0.055430930107831955,-0.08844914985820651,0.12780721149248553,-0.39239442348480225,0.02920706197619438,0.24494624137878418,0.24582836031913757,0.016686634217061153,0.2341928482055664,0.2892310619354248,2939.4204865001134,2940.7342111334347,174.86388503299145,2489.359182869338,3074.389356962809,0.24494624137878418,0.24582836031913757,0.016686634217061153,0.2341928482055664,0.2892310619354248,2939.4204865001134,2940.7342111334347,174.86388503299145,2489.359182869338,3074.389356962809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
behavioral,behavioral_drift,Final-CIGAMF,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.2942083179950714,-0.32520832121372223,0.04240746919307796,-0.4061666429042816,-0.257999986410141,-0.2942083179950714,-0.32520832121372223,0.04240746919307796,-0.4061666429042816,-0.257999986410141,-0.11852896958589554,-0.059097232297062874,0.13270523039386045,-0.30435192584991455,0.19264672696590424,4.24308180809021,4.421852290630341,0.20078453193101609,4.1468589305877686,4.707256078720093,169.68798448033422,163.16426540732795,7.417142650644966,152.95534977476063,173.6253902174455,5.005232095718384,5.238129138946533,0.23076941326018968,4.895801782608032,5.532543897628784,143.8494731574802,137.72368544792437,6.131757775608882,130.1390487490913,147.06477753199607,1,0.75,0.4330127018922193,0.0,1.0,0.09722222222222221,0.28893849206349204,0.2430554290168119,0.09722222222222221,0.6666666666666666,2.509328682884697e-09,8.241379441354257e-10,8.679859993309276e-10,0.0,2.509328682884697e-09,0.16454004595076024,0.7171844393881548,0.2693883737717019,0.16454004595076024,1.0,2.0,2.375,0.4841229182759271,2.0,3.0,0.4166666666666667,0.39583333333333326,0.6805201237942115,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,3.184226095676422,3.3987909108400345,0.18715694399277166,3.184226095676422,3.7958079874515533,0,0.0,0.0,0.0,0.0,1,0.125,0.33071891388307384,0.0,1.0,100000,89570.0,27595.18617440368,16560.0,100000.0,16560,16560.0,0.0,16560.0,16560.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0001841261353149592,0.00013536437608433957,0.0001113280474636954,0.0,0.0003033826392611451,4.7826645604594315e-08,0.21750003022952655,0.2807912691843471,4.6579681797163093e-08,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
behavioral,behavioral_drift,NoBelief,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.24683332443237305,-0.30251041427254677,0.05575976847769298,-0.4349166452884674,-0.24683332443237305,-0.24683332443237305,-0.30251041427254677,0.05575976847769298,-0.4349166452884674,-0.24683332443237305,-0.11342135816812515,-0.07717904890887439,0.06764555135494926,-0.20189931988716125,0.033372294157743454,11.009656190872192,10.994626462459564,0.29053433115556127,10.53856611251831,11.389603614807129,65.39713752341626,65.53252366586094,1.7408429072907363,63.21554501369646,68.32048993313643,11.773518323898315,11.742967754602432,0.3296092121119246,11.230079174041748,12.205407619476318,61.154191991914416,61.36201023388024,1.7363085082969756,58.99024616360106,64.11352839473075,1,0.75,0.4330127018922193,0.0,1.0,0.5833333333333334,0.5892857142857143,0.061858957413174175,0.46428571428571436,0.6904761904761906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.16666666666666666,0.4409585518440984,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.0075880885124207,3.106792416423559,0.07352959755520809,3.0075880885124207,3.205112725496292,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.35983332991600037,-0.33259374648332596,0.054393990632060754,-0.4412499964237213,-0.2525416612625122,-0.35983332991600037,-0.33259374648332596,0.054393990632060754,-0.4412499964237213,-0.2525416612625122,0.025995852425694466,-0.03901999647496268,0.07401923584098827,-0.13104279339313507,0.10083845257759094,3.458559989929199,3.528871774673462,0.15874972250075362,3.3846960067749023,3.8648428916931152,208.1791271790949,204.42604286663232,8.781899365142694,186.29476544765356,212.72220564530105,6.571626901626587,4.333244740962982,0.879652181544714,3.8032612800598145,6.571626901626587,109.56191073808344,171.27497837288035,25.439573874267875,109.56191073808344,189.31121134771905,1,0.75,0.4330127018922193,0.0,1.0,0.08333333333333333,0.27380952380952384,0.2502636239174328,0.06944444444444443,0.6904761904761906,1.2273602871026147e-10,5.920713001384669e-10,6.148477494284801e-10,0.0,1.4520646833250822e-09,0.5381324289394552,0.7638834872617416,0.19031492179294437,0.5381324289394552,1.0,2.0,2.375,0.4841229182759271,2.0,3.0,0.0,0.45833333333333337,0.7252872993970504,0.0,2.25,0.002037663711234927,0.0002547079639043659,0.0006738939294385685,0.0,0.002037663711234927,2.969771593809128,3.0892057232558727,0.09862892912184783,2.943491578102112,3.205576717853546,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100000,89570.0,27595.18617440368,16560.0,100000.0,16560,16560.0,0.0,16560.0,16560.0,8,1.0,2.6457513110645907,0.0,8.0,8,1.0,2.6457513110645907,0.0,8.0,0.0002014144311961973,0.00016119754009626293,0.0001300507847717895,0.0,0.0003357564705162489,4.763213539843611e-08,0.2175000313625015,0.2807912683067485,4.763213539843611e-08,0.58,0.034568071365356445,0.004321008920669556,0.01143231501698327,0.0,0.034568071365356445,0.03423318266868591,0.004279147833585739,0.011321560990948672,0.0,0.03423318266868591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,105,52.5,34.3693177121688,0.0,105.0,-0.3076249659061432,-0.3278385363519192,0.05358131929644435,-0.4399166405200958,-0.25712499022483826,-0.3076249659061432,-0.3278385363519192,0.05358131929644435,-0.4399166405200958,-0.25712499022483826,-0.041686855256557465,-0.048753782059066,0.05271368903765913,-0.13874788582324982,0.037640850991010666,12.113813877105713,11.62873786687851,0.6645415396611275,10.724086999893188,12.599164247512817,59.436277237241626,62.1162604959336,3.5151068158775476,57.146647654993004,67.1385825205606,17.637695789337158,17.053415417671204,1.2331082206977435,14.697661876678467,18.611372232437134,40.8216588266181,42.45085819644849,3.199192348439109,38.686024383797786,48.987383574421514,1,1.0,0.0,1.0,1.0,0.1111111111111111,0.11284722222222221,0.0213336904990356,0.06944444444444443,0.13888888888888887,2.6495821856273117e-12,2.3920739412224424e-10,4.971027515433088e-10,2.6495821856273117e-12,1.541583972403123e-09,0.2745321997257984,0.4093928275048728,0.1607048227433859,0.2745321997257984,0.7962654897350395,2.0,2.0,0.0,2.0,2.0,0.08333333333333333,0.15624999999999997,0.3212321655231099,0.0,1.0,0.001852756249718368,0.0020903510885545984,0.00046422792363833655,0.0016604781849309802,0.003241402329877019,2.9844569861888885,3.093702856451273,0.10092160635947078,2.959453821182251,3.205112725496292,0,0.0,0.0,0.0,0.0,1,0.625,0.4841229182759271,0.0,1.0,100000,89570.0,27595.18617440368,16560.0,100000.0,16560,16560.0,0.0,16560.0,16560.0,6,22.75,43.60547557360199,3.0,138.0,6,25.75,51.53578853573505,3.0,162.0,7.066362272069831e-05,0.0001479118026186678,0.00013760760657770786,7.066362272069831e-05,0.0005030668745037324,4.364064238590506e-08,4.6455036089866734e-08,4.630532673163244e-09,4.364064238590506e-08,5.836188463855109e-08,0.03224026784300804,0.03451072587631643,0.003452652572177395,0.031221723183989525,0.042772676795721054,0.026019442826509476,0.030624957289546728,0.0024805507680569915,0.026019442826509476,0.035614289343357086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.0,3.872983346207417,0.0,8.0
