task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,0,-0.320250004529953,-0.320250004529953,0.06944444444444443,1.541583972403123e-09,0.7962654897350395,2.0,1.0,0.0005030668745037324,5.836188463855109e-08,10.724086999893188,67.1385825205606,14.697661876678467,48.987383574421514,0.042772676795721054,0.029422888532280922,0.0,0.0,0,0.003241402329877019,3.205112725496292,-0.13874788582324982,0,0,1,16560,16560,138,162
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,15,-0.4399166405200958,-0.4399166405200958,0.09722222222222221,2.2802495594704782e-10,0.4926432444074364,2.0,0.08333333333333333,0.0001657993250056387,4.699741665743147e-08,11.260483026504517,63.940418746273146,16.729649782180786,43.03736237006539,0.03603515401482582,0.03148575872182846,0.0,0.0,0,0.0022260912228375673,3.204385608434677,0.00823057908564806,0,0,1,100000,16560,10,10
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,30,-0.33129167556762695,-0.33129167556762695,0.13888888888888887,6.710800357804977e-11,0.4124577428389607,2.0,0.08333333333333333,0.00012067342636576413,4.583341869210235e-08,10.906266927719116,66.01708951117496,16.06407642364502,44.8205039002565,0.03198323771357536,0.029779503121972084,0.0,0.0,0,0.0017806849209591746,3.1927935779094696,-0.03296126425266266,0,0,1,100000,16560,7,7
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,45,-0.3557083308696747,-0.3557083308696747,0.1111111111111111,2.976280692554723e-11,0.36586889252537363,2.0,0.0,9.272424858429416e-05,4.4771682942607126e-08,12.599164247512817,57.146647654993004,18.59372329711914,38.7227446861896,0.034927576780319214,0.035614289343357086,0.0,0.0,8,0.002010644180700183,3.153776854276657,-0.083767369389534,0,1,1,100000,16560,5,5
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,60,-0.3450416624546051,-0.3450416624546051,0.125,2.0975904460301366e-11,0.3336698509828862,2.0,0.0,8.465412992853224e-05,4.4527058009606886e-08,11.596266984939575,62.08894646312351,17.488160848617554,41.17071007251836,0.031221723183989525,0.030916381627321243,0.0,0.0,8,0.0016604781849309802,3.0692286789417267,-0.09222076088190079,0,1,1,100000,16560,8,8
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,75,-0.2657500207424164,-0.2657500207424164,0.13888888888888887,1.727005161345529e-11,0.3094448907129095,2.0,0.0,7.494218208883751e-05,4.38522146109007e-08,12.512858867645264,57.54080723005017,18.611372232437134,38.686024383797786,0.033519525080919266,0.030927516520023346,0.0,0.0,8,0.0020488237496465445,2.9804145991802216,0.037640850991010666,0,1,1,100000,16560,3,3
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,90,-0.25712499022483826,-0.25712499022483826,0.1111111111111111,6.2838758648022255e-12,0.29026030911057854,2.0,0.0,7.077061175184486e-05,4.365597078182918e-08,11.316962003707886,63.62131460405182,16.60498309135437,43.36047775772073,0.03338564559817314,0.030833877623081207,0.0,0.0,8,0.0019019278697669506,2.959453821182251,-0.04651755094528198,0,1,1,100000,16560,5,5
behavioral,behavioral_drift,NoTwoTimescale,0,24,120,30,40,105,-0.3076249659061432,-0.3076249659061432,0.1111111111111111,2.6495821856273117e-12,0.2745321997257984,2.0,0.08333333333333333,7.066362272069831e-05,4.364064238590506e-08,12.113813877105713,59.436277237241626,17.637695789337158,40.8216588266181,0.03224026784300804,0.026019442826509476,0.0,0.0,8,0.001852756249718368,2.9844569861888885,-0.041686855256557465,0,1,1,100000,16560,6,6
