task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,episodes,mean_reward,reward_per_agent,mean_f1,mean_temporal_var,mean_uncertainty,mean_core_size,mean_core_switches,mean_mu,max_p,runtime,throughput_agent_steps_per_sec,episode_runtime_total,throughput_total_agent_steps_per_sec,proxy_train_residual,proxy_holdout_residual,scheduler_residual_ewma,scheduler_cusum_score,scheduler_accel_remaining,proxy_loss,bc_loss,policy_loss,triggered,trigger_count,stage,proxy_buffer_size,pushed_proxy_samples,promoted,demoted
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,0,-0.29533329606056213,-0.29533329606056213,0.6904761904761906,0.0,1.0,3.0,0.0,0.0,0.58,3.4320287704467773,209.78845113418768,3.810126781463623,188.97008978882823,0.0,0.0,0.0,0.0,0,0.0,3.205576717853546,-0.12372435629367828,0,0,0,16560,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,15,-0.4412499964237213,-0.4412499964237213,0.5714285714285715,0.0,1.0,3.0,2.25,0.0,0.58,3.8648428916931152,186.29476544765356,4.548842906951904,158.2820103327021,0.0,0.0,0.0,0.0,0,0.0,3.198136627674103,-0.029478486627340317,0,0,0,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,30,-0.33524999022483826,-0.33524999022483826,0.511904761904762,0.0,1.0,3.0,0.0,0.0,0.58,3.3846960067749023,212.72220564530105,3.8032612800598145,189.31121134771905,0.0,0.0,0.0,0.0,0,0.0,3.1817200779914856,-0.13104279339313507,0,0,1,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,45,-0.3707916736602783,-0.3707916736602783,0.06944444444444443,1.4520646833250822e-09,0.7302211552745751,2.0,0.75,0.0003357564705162489,5.444242873010705e-08,3.404747724533081,211.46941220108727,3.810149908065796,188.96894279036505,0.0,0.0,0.0,0.0,0,0.0,3.1356709003448486,0.10083845257759094,0,0,1,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,60,-0.3096666634082794,-0.3096666634082794,0.06944444444444443,1.2822328694010968e-09,0.6563140025470898,2.0,0.5,0.00027521394528987183,5.0855907115235076e-08,3.6896588802337646,195.13999081518972,4.167215824127197,172.77722834305095,0.0,0.0,0.0,0.0,0,0.0,3.06498122215271,-0.08620713651180267,0,0,1,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,75,-0.29608336091041565,-0.29608336091041565,0.09722222222222221,1.3236192913464387e-09,0.6101064644625217,2.0,0.08333333333333333,0.0002504757009538278,4.9523387651319e-08,3.425804853439331,210.16958957167603,3.8668229579925537,186.19937034143018,0.0,0.0,0.0,0.0,0,0.0,3.014297068119049,-0.06618885695934296,0,0,1,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,90,-0.2525416612625122,-0.2525416612625122,0.09722222222222221,5.559175283248564e-10,0.576293846870291,2.0,0.08333333333333333,0.00022671977281395767,4.8446153426024527e-08,3.5706350803375244,201.64480093886826,4.087911367416382,176.12906330086366,0.0,0.0,0.0,0.0,0,0.0,2.943491578102112,-0.002352647017687559,0,0,1,100000,16560,0,0
behavioral,behavioral_drift,NoMultiMemory,0,24,120,30,40,105,-0.35983332991600037,-0.35983332991600037,0.08333333333333333,1.2273602871026147e-10,0.5381324289394552,2.0,0.0,0.0002014144311961973,4.763213539843611e-08,3.458559989929199,208.1791271790949,6.571626901626587,109.56191073808344,0.034568071365356445,0.03423318266868591,0.0,0.0,0,0.002037663711234927,2.969771593809128,0.025995852425694466,0,0,1,100000,16560,8,8
