task,mode,model,seed,n_agents,episodes_total,max_steps,phase_length,last_episodes,mean_episodes,std_episodes,min_episodes,max_episodes,last_mean_reward,mean_mean_reward,std_mean_reward,min_mean_reward,max_mean_reward,last_reward_per_agent,mean_reward_per_agent,std_reward_per_agent,min_reward_per_agent,max_reward_per_agent,last_mean_f1,mean_mean_f1,std_mean_f1,min_mean_f1,max_mean_f1,last_mean_temporal_var,mean_mean_temporal_var,std_mean_temporal_var,min_mean_temporal_var,max_mean_temporal_var,last_mean_uncertainty,mean_mean_uncertainty,std_mean_uncertainty,min_mean_uncertainty,max_mean_uncertainty,last_mean_core_size,mean_mean_core_size,std_mean_core_size,min_mean_core_size,max_mean_core_size,last_mean_core_switches,mean_mean_core_switches,std_mean_core_switches,min_mean_core_switches,max_mean_core_switches,last_mean_mu,mean_mean_mu,std_mean_mu,min_mean_mu,max_mean_mu,last_max_p,mean_max_p,std_max_p,min_max_p,max_max_p,last_runtime,mean_runtime,std_runtime,min_runtime,max_runtime,last_throughput_agent_steps_per_sec,mean_throughput_agent_steps_per_sec,std_throughput_agent_steps_per_sec,min_throughput_agent_steps_per_sec,max_throughput_agent_steps_per_sec,last_episode_runtime_total,mean_episode_runtime_total,std_episode_runtime_total,min_episode_runtime_total,max_episode_runtime_total,last_throughput_total_agent_steps_per_sec,mean_throughput_total_agent_steps_per_sec,std_throughput_total_agent_steps_per_sec,min_throughput_total_agent_steps_per_sec,max_throughput_total_agent_steps_per_sec,last_proxy_train_residual,mean_proxy_train_residual,std_proxy_train_residual,min_proxy_train_residual,max_proxy_train_residual,last_proxy_holdout_residual,mean_proxy_holdout_residual,std_proxy_holdout_residual,min_proxy_holdout_residual,max_proxy_holdout_residual,last_scheduler_residual_ewma,mean_scheduler_residual_ewma,std_scheduler_residual_ewma,min_scheduler_residual_ewma,max_scheduler_residual_ewma,last_scheduler_cusum_score,mean_scheduler_cusum_score,std_scheduler_cusum_score,min_scheduler_cusum_score,max_scheduler_cusum_score,last_scheduler_accel_remaining,mean_scheduler_accel_remaining,std_scheduler_accel_remaining,min_scheduler_accel_remaining,max_scheduler_accel_remaining,last_proxy_loss,mean_proxy_loss,std_proxy_loss,min_proxy_loss,max_proxy_loss,last_bc_loss,mean_bc_loss,std_bc_loss,min_bc_loss,max_bc_loss,last_policy_loss,mean_policy_loss,std_policy_loss,min_policy_loss,max_policy_loss,last_triggered,mean_triggered,std_triggered,min_triggered,max_triggered,last_trigger_count,mean_trigger_count,std_trigger_count,min_trigger_count,max_trigger_count,last_stage,mean_stage,std_stage,min_stage,max_stage,last_proxy_buffer_size,mean_proxy_buffer_size,std_proxy_buffer_size,min_proxy_buffer_size,max_proxy_buffer_size,last_pushed_proxy_samples,mean_pushed_proxy_samples,std_pushed_proxy_samples,min_pushed_proxy_samples,max_pushed_proxy_samples,last_promoted,mean_promoted,std_promoted,min_promoted,max_promoted,last_demoted,mean_demoted,std_demoted,min_demoted,max_demoted
structural,structural_shift,Final-CIGAMF,0,8,12,12,40,11,5.5,3.452052529534663,0.0,11.0,-0.1067499965429306,-0.11013541246453921,0.012135566824104488,-0.125124990940094,-0.08362500369548798,-0.1067499965429306,-0.11013541246453921,0.012135566824104488,-0.125124990940094,-0.08362500369548798,0.6785714285714286,0.7023809523809522,0.06574619653087656,0.6071428571428571,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.20833333333333334,0.39308254716902513,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.58,0.58,0.0,0.58,0.58,0.47381019592285156,0.46859405438105267,0.04031358767176648,0.43465495109558105,0.5641899108886719,202.61277791419934,206.23688057228426,15.946808544952505,170.15547096329252,220.86484867600072,0.5778143405914307,0.5722682674725851,0.04235016252000926,0.5289740562438965,0.6690330505371094,166.14333230590597,168.60841584691366,11.580740275892543,143.49066899300388,181.4833806437888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208545207977295,3.204668174187342,0.013954167656997609,3.1856021881103516,3.23811411857605,-0.14197106659412384,-0.038630639746164284,0.13734791726446383,-0.3185306191444397,0.18118499219417572,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.5833333333333334,0.4930066485916347,0.0,1.0,8064,4368.0,2319.7792998472937,672.0,8064.0,672,672.0,0.0,672.0,672.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
